geo,text,user,location,entities,sentiment,country
," New deadly #coronavirus not infectious enough to pose global threat, researchers say ",alfie_patto,Bottling promotion,[''],"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",Error
, you were warning us about #HeartbreakWeather all this time but why weren’t you warning us about #coronavirus 😤,natateaaa,CT—NYC—BOS,"[('about #', 'CARDINAL'), ('HeartbreakWeather', 'ORG'), ('about #', 'CARDINAL')]","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5859}",USA
, #NewYork #NationalGuard in #NewRochelle helping to hand out food to children who are out of school b/c of #CoronaVirus. S…,lisaerikajames,,"['', ('NationalGuard', 'ORG'), '', ('CoronaVirus', 'ORG')]","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6597}",
," Democratic Representative Katie Porter does the math on #coronavirus testing, which added up to $1,331, and got CDC Director R…",CDNConfucius,Isle of Man,"[('Democratic', 'NORP'), ('Katie Porter', 'PERSON'), '', ('up to $1,331', 'MONEY'), ('CDC', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Isle of Man
, Recovered #COVID19 patients exercise with a medical worker at a quarantine site in #Wuhan. Over 700 patients have been plac…,seal_var,"Nairobi, Kenya","[('Wuhan', 'GPE'), ('Over 700', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Kenya
," Ya think⁉️South Korea, population 51 million, is testing more than 20,000  individuals a day.Texas, population 28 million,…",Wandacalabrese1,,"[('Korea', 'GPE'), ('51 million', 'CARDINAL'), ('more than 20,000', 'CARDINAL'), ('Texas', 'GPE'), ('28 million', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
,"What isn't being reported . . Nearly 70,000 people have recovered from #coronavirus ",lawyer4laws,,"[('Nearly 70,000', 'CARDINAL'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
," You know what hasn't been canceled due to #coronavirus? ICE raids. Yup, they are still in the streets putting people in d…",GraceKozak,,"['', ('ICE', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
,  🔥🔥🔥🔥 𝐀𝐥𝐞𝐱 𝐉𝐨𝐧𝐞𝐬 𝐀𝐭𝐭𝐚𝐜𝐤𝐞𝐝 𝐅𝐨𝐫 𝐂𝐥𝐚𝐢𝐦𝐢𝐧𝐠 𝐒𝐢𝐥𝐯𝐞𝐫'𝐬 𝐇𝐞𝐚𝐥𝐭𝐡 𝐁𝐞𝐧𝐞𝐟𝐢𝐭𝐬!#Health #Research #Colloidal…,dlemmojr,United States,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States
,"As a #VT man receives treatment at UVM Medical Center for a severe case of #COVID19, we take a look at a way many a… ",JackNBCBoston,Vermont,"['', ('UVM Medical Center', 'ORG'), ('COVID19', 'MONEY')]","{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3818}",USA
, Grateful that the House is addressing the #coronavirus crisis and the impact on our families and communities with due…,indivisible_usa,United States of America ,"[('House', 'ORG'), '']","{'neg': 0.17, 'neu': 0.705, 'pos': 0.124, 'compound': -0.2732}",United States
, An expert team of nine members with 31 tons of medical supplies from China arrived at Italy on Thursday night (local time).…,Piploy2016,,"[('nine', 'CARDINAL'), ('31 tons', 'QUANTITY'), ('China', 'GPE'), ('Italy', 'GPE'), ('Thursday', 'DATE'), ('night', 'TIME')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
, Disneyland Shutting Down Due To #Coronavirus Pandemic -  ,iamitch612,"Metro Manila, Quezon City",[''],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Philippines
, President  has taken bold action in response to the #Coronavirus. The steps the President announced in regar…,JM568385123,,"[('Coronavirus', 'MONEY')]","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",
," Help prevent #misinformation about #COVID19 #coronavirus by referencing trustworthy sources. For accurate, up to date informati…",mandy_peach,,"['', ('about #COVID19 #', 'MONEY')]","{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.7506}",
, Can I get the #coronavirus twice? Can I get it from sex?Here are rapid-fire answers to your most-Googled #covid19 questions. ht…,heff_jan,East Coast,"['', '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States
, Update: Spanish Minister of Territorial Policy and Public Function Carolina Darias confirmed to have contracted the nov…,houts42,planet Earth,"[('Spanish', 'NORP'), ('Territorial Policy and Public Function Carolina Darias', 'WORK_OF_ART')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
, I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his we…,truth_trumps,"Seattle, WA","[('Alex Jones', 'PERSON'), '']","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",USA
, #NervousNancy smacked her hand on lectern &amp; said she’s NOT WILLING to NEGOTIATE w Republicans &amp; work w them on #Coronavir…,MAGAGwen,,"['', ('NervousNancy', 'ORG'), ('’s NOT WILLING', 'ORG'), ('NEGOTIATE w Republicans &amp', 'ORG'), ('Coronavir', 'MONEY')]","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}",
," The #coronavirus package includes emergency paid sick leave, enhanced unemployment benefits, and free coronavirus test…",ffsdosomething1,,[''],"{'neg': 0.402, 'neu': 0.361, 'pos': 0.237, 'compound': -0.4767}",
," #NEW ""President Trump Didn't Start #coronavirus But He Is Working Hard To Stop It. It's Disgraceful That The Democrats Ar…",smcapgreg,"New Jersey, USA","[('NEW', 'ORG'), ('Trump Did', 'PERSON'), ('Working Hard To Stop It', 'WORK_OF_ART'), ('Democrats', 'NORP')]","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}",USA
, From  on #COVID19. The next few months will be hard. We'll get through this. Ultimately we'll have a tre…,sarahWi24514121,,"[('COVID19', 'MONEY'), ('The next few months', 'DATE')]","{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.1027}",
, Tom Hanks' son Chet gave an update on his parent’s condition after they tested positive for #CoronaVirus. More: …,mikaelaperena,an airplane,"[(""Tom Hanks'"", 'PERSON'), '', ('CoronaVirus', 'ORG')]","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.5574}",Error
, Breaking: Arsenal manager Mikel Arteta has tested positive for #coronavirus Impossible to the see how the Premier Le…,Nmharley2,,"[('Mikel Arteta', 'PERSON'), '']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.5574}",
," The flu, common cold, allergies, and COVID-19 — the disease associated with the new #coronavirus — have similar sympto…",CahmzHere,In 3rd Planet in the Universe,"[('COVID-19 —', 'PRODUCT'), '']","{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.3818}",Error
,One good thing - The NRA just canceled their annual conference this year. Now they need to go  ahead and cancel the… ,BrennaDemands,"Chicago, IL","[('One', 'CARDINAL'), ('NRA', 'ORG'), ('annual', 'DATE'), ('this year', 'DATE')]","{'neg': 0.084, 'neu': 0.795, 'pos': 0.121, 'compound': 0.2263}",USA
," BREAKING: Columbia has announced in-person classes will be suspended from March 14 through April 6, with a transition to o…",myanazs,"Chicago, IL","[('Columbia', 'ORG'), ('March 14 through April 6', 'DATE')]","{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}",USA
, Given that children and young adults are least at risk from #coronavirus I don’t understand the logic of closing school…,evenoxmyx,The United Kingdom,[''],"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.2732}",United Kingdom
,RIP Tom Hanks he will be missed greatly! #Covid_19 #disneyland #CoronavirusPandemic #coronavirus #PresidentBiden #schools,DeadYeti1,"New Jersey, USA","[('RIP Tom Hanks', 'PERSON'), ('CoronavirusPandemic', 'ORG')]","{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3595}",USA
, Recovered #COVID19 patients exercise with a medical worker at a quarantine site in #Wuhan. Over 700 patients have been plac…,CommunistView,Newcastle,"[('Wuhan', 'GPE'), ('Over 700', 'CARDINAL')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
,"  🇺🇸 President : ""The future does not belong to #Globalists; it belongs to #Patriots.""…",Groter44,Boulder/Denver/Colorado,[''],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
," In the midst of this pandemic, can we please give all schools a pass on mandated state testing. We need to put our energie…",bigachievers2,,[],"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.3182}",
, Mind you Trump said dems threw in things they wanted for along time Instead of thinking about that hourly worker on t…,teestark,,"[('hourly', 'TIME')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
," ""There’s been so much attention on one word. Let me give you some other words that matter much more, &amp; that are much more action…",DemiurgoTuiter,Dei Infera,"[('one', 'CARDINAL')]","{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.0258}",Error
," New deadly #coronavirus not infectious enough to pose global threat, researchers say ",MessiIity,,[''],"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",
, President  has taken bold action in response to the #Coronavirus. The steps the President announced in regar…,SammyWa37228654,"Bloomfield, KY","[('Coronavirus', 'MONEY')]","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",USA
," Evangelist  joined us to share some powerful thoughts, including, ""One #Good Thing God's Doing Through the #C…",MoodyRadioFL,Florida,"[('One #Good Thing', 'MONEY')]","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.6124}",USA
, Japan has over 600 #coronavirus cases. Estonia &amp; Hungary have less than 20. Yet  banned travel from Estonia &amp;…,EZ2BGREENMN,,"[('Japan', 'GPE'), ('Estonia &amp', 'ORG'), ('Hungary', 'GPE'), ('less than 20', 'CARDINAL'), ('Estonia &amp', 'ORG')]","{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.4588}",
, BREAKING: CNN: An American Airlines pilot has tested positive for #coronavirus,camposmartinez1,,"[('CNN', 'ORG'), ('American Airlines', 'ORG'), '']","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}",
, It will be hard for some people to make heaven o 😢😭😭😭Please y'all should be safe out there Please Retweet#coronavirus…,David_Mull3r,Nigeria/Ghana.,[],"{'neg': 0.056, 'neu': 0.602, 'pos': 0.341, 'compound': 0.7964}",Nigeria
, #CorronaVirus spread across #Iran taking lives of over 3300 as MEK/PMOI reported. International community specially . m…,saeedeh38,,"['', ('CorronaVirus', 'ORG'), ('Iran', 'GPE'), ('3300', 'CARDINAL'), ('MEK/PMOI', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
, European Commission says it disapproves the U.S. decision to impose a travel ban that was taken unilaterally and without…,Flkrew,Tampa,"[('U.S.', 'GPE')]","{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.7003}",USA
,WWE Issues Statement On Potential Impact Of Coronavirus On Business   #wwe #coronavirus,WNSource,United States,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States
," New deadly #coronavirus not infectious enough to pose global threat, researchers say ",50ShadesOfHendo,Suecia,[''],"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",Sweden
," I hate to be callous about this, but I’m not sure this administration is particularly eager to make the appropriate numbe…",Onekneedah,,[],"{'neg': 0.188, 'neu': 0.667, 'pos': 0.145, 'compound': -0.0267}",
," New deadly #coronavirus not infectious enough to pose global threat, researchers say ",Real_Bars,,[''],"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",
, #CoronaVirusUpdate!  not playing around!😤 #coronavirus ,FunSizeScoob,D( 〽️ )V,[''],"{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.2905}",USA
," Italy, today.I can’t believe my eyes.#CoronaVirusUpdate #COVID19 #coronavirus ",DiegoCastaneda,En un Universo Paralelo,"[('Italy', 'GPE'), ('today', 'DATE'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Error
, WATCH #LIVE: Health officials provide an update on #coronavirus cases in Los Angeles County  …,rudy_r2d2,Mouseville.,"['', ('Los Angeles County', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Error
, READ: #Giants and #Jets pull coaches and scouts off the road as #coronavirus' sweeping sports impact hits #NFL (a quickly…,gunboy44,"Queens, New York City ","['', ('Giants', 'ORG'), '', '', '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
, Please support Mike Pence in praying to God to ask for help to stop the corona virus and help those who are suffering. P…,Spongeb26421118,,"[('Mike Pence', 'PERSON')]","{'neg': 0.146, 'neu': 0.441, 'pos': 0.413, 'compound': 0.8271}",
,#politiques #banques #climat #GiletsJaunes #FDO #LesHumainsSontTresCons #coronavirus #krach ...Should I start to… ,GgrwilZ,127.0.0.1 | ::1,"['', '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Error
," Congress must pass the “Families First Coronavirus Response Act” that includes vital funding for free #coronavirus testing, incr…",emilylhauser,outside Chicago,"[('Congress', 'ORG'), '']","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6705}",USA
,"Not Everyone Has Access To COVID-19 Tests, Despite What The Government Says – CBS Chicago #COVID19 #coronavirus  ",SophiaTarlas,"Chicago, Il ","[('CBS Chicago', 'ORG'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
, Lucasfilm Animation Lead  recently shared this picture and message to fans regarding the #Coronavirus outb…,MegaWubba89,"Philadelphia, PA",[''],"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",USA
," 🚨BREAKING: #Ohio's top health official: ""At the very least 1% of our population is carrying this virus...We have 11.7 mi…",CFraase,"Jefferson, GA","['', ('Ohio', 'GPE'), ('11.7', 'CARDINAL')]","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2023}",USA
, The best way to prevent the spread of #COVID19 and other respiratory infections is to wash your hands often with soap and…,Marc_Soares,"Toronto, Canada","[('COVID19', 'MONEY')]","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6486}",Canada
," New deadly #coronavirus not infectious enough to pose global threat, researchers say ",bennnjyyyy,,[''],"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",
,"For many, being self quarantined is a serious DV issue. If you don’t feel safe at home contact the National Domesti… ",AngLives,"Nowhere, East of Eli","[('National Domesti', 'ORG')]","{'neg': 0.059, 'neu': 0.811, 'pos': 0.131, 'compound': 0.3818}",Error
, In 2006 Sen. Barack Obama got tested PUBLICLY for HIV to de-stigmatize testing.It is irresponsible for the POTUS to not get t…,obrien1988,"Ann Arbor, MI","[('2006', 'DATE'), ('Barack Obama', 'PERSON')]","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.4404}",USA
," Italy, today.I can’t believe my eyes.#CoronaVirusUpdate #COVID19 #coronavirus ",0Deflation,Australia,"[('Italy', 'GPE'), ('today', 'DATE'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Australia
,Oooft they are closing Disneyland cuz of #coronavirus,Daphnevally,Barbies Dream house ,"[('Oooft', 'ORG'), ('Disneyland', 'ORG'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
, TLDR explains. #coronavirus ,KingeGamer,"A Coruña, Galicia",[''],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Spain
," ""Washing hands is super.""These elementary school students in Taiwan are fighting the novel #coronavirus with a disinfectant r…",Tulioorlandovar,,"[('Taiwan', 'GPE'), '']","{'neg': 0.126, 'neu': 0.758, 'pos': 0.116, 'compound': -0.0516}",
," We updated our data on total #coronavirus testing capacity in U.S. Remember, our figures for total capacity do not ref…",sarahWi24514121,,"['', ('U.S.', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
,What should I wear to work tomorrow? #teacherlife #teachertwitter #CoronavirusPandemic #Covid_19 #coronavirus… ,Kaitruggiero,"Brooklyn, NY","[('tomorrow', 'DATE'), '', '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
," The word ""pandemic"" makes a lot of people panic.It is:▪️a brand new virus▪️an infectious disease threatening people a…",sparkyofAlberta,East Kootenay,[],"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5267}",Canada
,  You said the media was overreacting. They were not.You said sick people should go to work.They should…,rm1268,"New York, USA",[],"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5106}",USA
," New deadly #coronavirus not infectious enough to pose global threat, researchers say ",Ntiyisore,,[''],"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",
," You know what hasn't been canceled due to #coronavirus? ICE raids. Yup, they are still in the streets putting people in d…",sguada,"Berkeley, CA","['', ('ICE', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
,"Of everything thay BJ said today on their #CoronaVirus non plans was the advice for those  with symptoms ,"" rather… ",ReluctantStokey,,"[('thay', 'DATE'), ('BJ', 'ORG'), ('today', 'DATE'), '', ('CoronaVirus', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",
, BREAKING: all New Mexico public schools cancelled for the next 3 weeks.  #coronavirus #newmexico,ovenbirdwalks,,"[('New Mexico', 'GPE'), ('the next 3 weeks', 'DATE'), '']","{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.25}",
," FACT:  In the past 24 hours, South Korea has tested more people for #Coronavirus than the United States has in the last 2…",mariavhawkins,,"[('the past 24 hours', 'TIME'), ('South Korea', 'GPE'), '', ('the United States', 'GPE'), ('2', 'CARDINAL')]","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4215}",
, 3 of the Maryland #coronavirus patients have fully recovered ,NukeSZN,Maryland,"[('3', 'CARDINAL'), ('Maryland', 'GPE'), '']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA
, Source: BBC #coronavirus ,Atopa_Wura,Ghana,"[('BBC', 'ORG')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ghana
, Industry Update: UTA and CAA close. Other agencies working remotely.Via Deadline #Hollywood…,JessicaAnsa,"Pretoria, South Africa","[('CAA', 'ORG'), ('Hollywood', 'GPE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",South Africa
